System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
17:49:35.338, 163.971, 0.804, 0.336, 0.264, 0.024, 1299, 934, 64, 59, 61, 65, 60, 13.141, 22.613, 10.000, 14.000
17:49:36.333, 164.966, 0.872, 0.322, 0.256, 0.024, 1327, 917, 58, 59, 61, 64, 60, 13.367, 24.242, 9.748, 14.000
17:49:37.354, 165.987, 10.266, 6.500, 1.190, 0.072, 1895, 3128, 67, 59, 61, 63, 60, 31.713, 33.010, 31.280, 20.000
17:49:38.328, 166.961, 10.400, 6.380, 1.222, 0.054, 1995, 3150, 89, 61, 64, 67, 61, 38.739, 18.557, 45.455, 17.000
17:49:39.350, 167.983, 8.588, 5.136, 0.930, 0.052, 1589, 2881, 91, 62, 64, 67, 61, 36.855, 21.182, 42.062, 20.000
17:49:40.338, 168.971, 1.140, 0.490, 0.358, 0.058, 1433, 1269, 86, 61, 63, 67, 61, 17.952, 30.808, 13.659, 21.000
17:49:41.391, 170.024, 7.246, 4.578, 0.798, 0.060, 1427, 2733, 90, 61, 62, 65, 61, 44.917, 39.623, 46.688, 19.000
17:49:42.330, 170.963, 9.126, 6.060, 1.028, 0.086, 1808, 2223, 96, 61, 63, 66, 61, 33.378, 37.766, 31.915, 22.000
17:49:43.331, 171.964, 8.388, 5.022, 0.946, 0.046, 1907, 2964, 75, 62, 64, 66, 61, 33.042, 17.500, 38.206, 20.000
17:49:44.331, 172.964, 8.858, 5.416, 1.130, 0.024, 1723, 3145, 13, 61, 63, 66, 61, 28.411, 14.500, 33.055, 19.000
17:49:45.359, 173.992, 8.454, 4.902, 1.086, 0.030, 1314, 3121, 13, 62, 64, 68, 61, 35.006, 11.275, 42.904, 13.000
17:49:46.353, 174.986, 16.240, 11.732, 1.188, 0.248, 1906, 3063, 144, 61, 63, 67, 61, 48.246, 41.791, 50.419, 37.000
17:49:47.330, 175.963, 4.294, 1.456, 0.800, 0.176, 1627, 1956, 144, 63, 65, 69, 62, 22.279, 34.359, 18.259, 32.000
17:49:48.325, 176.958, 0.670, 0.284, 0.162, 0.046, 1174, 847, 24, 60, 62, 65, 61, 11.307, 12.626, 10.870, 21.000
17:49:49.360, 177.993, 1.744, 0.656, 0.426, 0.124, 1481, 1558, 122, 59, 61, 63, 61, 18.554, 30.288, 14.630, 30.000
17:49:50.364, 178.997, 1.408, 0.622, 0.356, 0.086, 1438, 1498, 84, 59, 61, 63, 61, 14.856, 21.608, 12.625, 20.000
17:49:51.369, 180.002, 1.542, 0.682, 0.360, 0.124, 1399, 1577, 116, 59, 61, 63, 60, 15.299, 21.782, 13.123, 21.000
17:49:52.370, 181.003, 3.422, 1.118, 0.572, 0.306, 1542, 1661, 260, 59, 61, 63, 60, 19.552, 23.881, 18.106, 40.000
17:49:53.361, 181.994, 10.132, 6.162, 1.256, 0.078, 1798, 3036, 76, 59, 61, 63, 61, 29.962, 24.747, 31.703, 34.000
17:49:54.344, 182.977, 10.602, 6.588, 1.210, 0.046, 1913, 3150, 87, 61, 64, 66, 61, 41.825, 29.293, 46.024, 20.000
17:49:55.346, 183.979, 8.790, 4.412, 1.304, 0.190, 1637, 3182, 123, 62, 64, 68, 62, 34.919, 28.283, 37.105, 42.000
17:49:56.356, 184.989, 6.576, 3.836, 0.786, 0.030, 1908, 2515, 63, 62, 64, 66, 62, 36.868, 16.256, 43.750, 15.000
17:49:57.356, 185.989, 18.656, 14.752, 1.112, 0.028, 1973, 3071, 57, 61, 63, 66, 61, 49.686, 33.166, 55.201, 14.000
17:49:58.325, 186.958, 0.536, 0.304, 0.274, 0.026, 1499, 909, 67, 63, 66, 69, 62, 15.315, 24.490, 12.220, 14.000
17:49:59.374, 188.007, 7.850, 3.984, 1.198, 0.062, 1421, 3183, 71, 60, 62, 65, 61, 30.155, 20.096, 33.492, 20.000
17:50:00.330, 188.963, 8.724, 5.344, 1.100, 0.042, 1927, 3166, 64, 61, 63, 66, 61, 29.818, 14.660, 34.835, 19.000
17:50:01.334, 189.967, 6.106, 4.242, 0.694, 0.034, 1660, 2437, 69, 62, 64, 67, 62, 32.836, 22.886, 36.153, 24.000
17:50:02.330, 190.963, 6.308, 2.780, 0.940, 0.052, 1362, 2899, 34, 62, 64, 67, 62, 29.219, 15.578, 33.782, 21.000
17:50:03.335, 191.968, 14.696, 11.444, 0.998, 0.098, 1953, 2320, 131, 60, 63, 66, 62, 44.926, 39.604, 46.700, 29.000
17:50:04.331, 192.964, 0.402, 0.246, 0.150, 0.000, 1064, 825, 0, 63, 66, 68, 62, 15.121, 14.286, 15.398, 27.000
17:50:05.332, 193.964, 0.334, 0.234, 0.122, 0.000, 1006, 834, 0, 60, 62, 64, 61, 10.474, 12.376, 9.833, 1.000
17:50:06.335, 194.967, 3.690, 2.526, 0.510, 0.080, 1436, 1554, 49, 60, 61, 65, 61, 20.994, 19.500, 21.488, 23.000
17:50:07.376, 196.009, 7.784, 4.658, 0.978, 0.052, 1326, 3156, 84, 61, 63, 66, 61, 35.457, 15.789, 42.055, 19.000
17:50:08.332, 196.965, 7.046, 3.834, 1.028, 0.034, 1263, 3197, 78, 61, 64, 67, 62, 26.042, 14.136, 29.983, 20.000
17:50:09.331, 197.963, 7.716, 4.052, 1.072, 0.036, 1243, 3186, 74, 61, 64, 67, 61, 29.950, 20.603, 33.055, 20.000
17:50:10.332, 198.965, 7.246, 3.702, 1.108, 0.036, 1312, 3191, 78, 61, 64, 68, 62, 28.607, 16.418, 32.670, 22.000
17:50:11.329, 199.962, 7.380, 3.658, 1.108, 0.036, 1281, 3191, 87, 61, 63, 66, 62, 28.157, 24.242, 29.461, 19.000
17:50:12.323, 200.956, 10.066, 6.248, 1.138, 0.036, 1515, 3139, 72, 61, 63, 67, 62, 32.000, 16.500, 37.167, 18.000
17:50:13.325, 201.958, 6.978, 3.406, 1.106, 0.036, 1169, 3200, 76, 62, 65, 68, 62, 28.304, 14.851, 32.833, 18.000
17:50:14.325, 202.958, 6.710, 3.338, 1.108, 0.034, 1192, 3201, 79, 61, 63, 67, 62, 25.468, 14.500, 29.118, 18.000
17:50:15.326, 203.958, 8.858, 5.058, 1.148, 0.036, 1313, 3181, 79, 60, 63, 67, 62, 29.235, 15.578, 33.779, 19.000
17:50:16.332, 204.965, 9.058, 5.136, 1.168, 0.032, 1335, 3180, 65, 61, 64, 67, 62, 31.064, 17.327, 35.644, 18.000
17:50:17.350, 205.983, 14.898, 9.748, 1.436, 0.064, 1902, 3140, 62, 64, 66, 69, 62, 67.611, 36.634, 77.869, 14.000
17:50:18.346, 206.979, 11.944, 7.284, 1.338, 0.032, 1601, 3185, 55, 65, 67, 71, 63, 54.568, 25.500, 64.274, 33.000
17:50:19.361, 207.994, 15.366, 9.714, 1.520, 0.038, 1831, 3116, 71, 65, 68, 71, 63, 67.410, 30.542, 79.801, 14.000
17:50:20.352, 208.985, 11.140, 6.802, 1.278, 0.028, 1606, 3192, 50, 65, 68, 70, 64, 48.805, 19.289, 58.528, 24.000
17:50:21.344, 209.977, 11.274, 6.516, 1.310, 0.228, 1614, 3189, 147, 64, 66, 69, 63, 43.073, 19.500, 51.010, 30.000
17:50:22.330, 210.963, 11.408, 5.740, 1.424, 0.332, 1776, 3192, 172, 63, 66, 69, 63, 36.364, 14.721, 43.529, 38.000
17:50:23.343, 211.976, 8.656, 4.118, 1.224, 0.158, 1417, 3185, 124, 63, 66, 68, 63, 35.564, 12.438, 43.234, 31.000
17:50:24.333, 212.966, 8.924, 4.024, 1.230, 0.166, 1480, 3218, 136, 63, 65, 68, 64, 28.050, 14.000, 32.773, 31.000
17:50:25.330, 213.963, 8.120, 3.784, 1.234, 0.178, 1322, 3221, 147, 63, 65, 68, 63, 29.360, 13.065, 34.783, 37.000
17:50:26.340, 214.973, 11.140, 5.808, 1.448, 0.186, 1619, 3166, 149, 63, 65, 68, 63, 41.337, 19.307, 48.680, 33.000
17:50:27.339, 215.972, 9.058, 4.922, 1.194, 0.072, 1564, 3165, 91, 64, 66, 69, 63, 29.146, 14.070, 34.171, 31.000
17:50:28.322, 216.955, 9.394, 5.240, 1.230, 0.048, 1419, 3201, 84, 63, 66, 68, 63, 31.812, 16.244, 36.993, 20.000
17:50:29.340, 217.973, 9.260, 5.590, 1.136, 0.026, 1509, 3133, 51, 64, 66, 69, 63, 39.237, 18.627, 46.141, 16.000
17:50:30.336, 218.969, 10.602, 5.918, 1.284, 0.044, 1495, 3198, 54, 63, 66, 70, 64, 40.699, 18.500, 48.087, 16.000
17:50:31.342, 219.975, 8.924, 5.270, 1.160, 0.026, 1483, 3157, 60, 63, 66, 70, 64, 31.631, 14.500, 37.313, 14.000
17:50:32.347, 220.980, 5.972, 3.162, 0.784, 0.032, 1459, 2683, 55, 64, 67, 69, 64, 33.000, 18.500, 37.833, 17.000
17:50:33.346, 221.979, 9.596, 5.362, 1.266, 0.042, 1439, 3156, 55, 63, 65, 68, 64, 32.628, 16.915, 37.874, 16.000
17:50:34.340, 222.973, 7.582, 3.964, 1.140, 0.026, 1208, 3187, 51, 64, 66, 69, 64, 28.319, 15.578, 32.601, 14.000
17:50:35.339, 223.972, 7.448, 3.908, 1.122, 0.028, 1245, 3162, 53, 63, 66, 69, 64, 29.338, 15.075, 34.053, 14.000
17:50:36.340, 224.973, 11.608, 7.612, 1.224, 0.026, 1574, 3138, 52, 64, 67, 70, 64, 46.883, 19.403, 56.073, 13.000
17:50:37.345, 225.978, 11.274, 6.696, 1.434, 0.062, 1870, 3173, 60, 66, 68, 70, 64, 47.336, 21.287, 56.033, 25.000
17:50:38.334, 226.967, 5.100, 3.148, 0.688, 0.032, 1320, 2458, 52, 65, 67, 70, 64, 29.315, 17.857, 33.108, 15.000
17:50:39.335, 227.968, 9.596, 5.016, 1.338, 0.028, 1329, 3147, 53, 64, 66, 68, 64, 33.708, 17.413, 39.167, 14.000
17:50:40.335, 228.968, 9.528, 4.916, 1.290, 0.058, 1523, 3163, 65, 64, 66, 69, 64, 31.539, 17.500, 36.227, 14.000
17:50:41.329, 229.962, 12.146, 8.222, 1.270, 0.034, 1680, 3118, 52, 64, 66, 69, 64, 39.447, 18.687, 46.321, 15.000
17:50:42.357, 230.990, 7.784, 3.916, 1.192, 0.040, 1302, 3202, 66, 66, 69, 72, 64, 41.707, 20.488, 48.780, 16.000
17:50:43.329, 231.962, 11.206, 6.498, 1.364, 0.066, 1657, 3149, 102, 64, 66, 69, 64, 35.219, 18.367, 40.893, 24.000
17:50:44.339, 232.972, 6.710, 4.108, 0.768, 0.048, 1509, 2144, 87, 65, 67, 70, 64, 29.963, 23.645, 32.072, 20.000
17:50:45.331, 233.964, 8.724, 4.456, 1.248, 0.050, 1501, 3174, 48, 64, 66, 68, 64, 27.764, 16.667, 31.438, 23.000
17:50:46.350, 234.983, 13.086, 8.386, 1.286, 0.030, 1812, 3150, 54, 65, 67, 70, 64, 46.856, 18.812, 56.158, 13.000
17:50:47.339, 235.972, 13.756, 9.112, 1.376, 0.030, 1782, 3096, 54, 66, 69, 71, 64, 54.981, 27.136, 64.310, 14.000
17:50:48.354, 236.987, 14.360, 8.968, 1.502, 0.084, 1886, 3106, 89, 66, 69, 72, 65, 55.911, 25.980, 65.954, 17.000
17:50:49.349, 237.982, 9.796, 6.364, 1.182, 0.034, 1639, 3146, 58, 67, 69, 72, 65, 43.162, 19.697, 50.918, 17.000
17:50:50.334, 238.967, 7.850, 3.906, 1.232, 0.060, 1540, 3142, 63, 65, 68, 71, 65, 28.790, 15.816, 33.107, 15.000
17:50:51.344, 239.977, 14.562, 9.584, 1.390, 0.052, 1817, 3125, 59, 65, 67, 70, 65, 49.815, 26.733, 57.496, 17.000
17:50:52.342, 240.975, 10.670, 6.642, 1.252, 0.032, 1436, 3153, 35, 66, 69, 73, 65, 48.550, 63.317, 43.603, 11.000
17:50:53.351, 241.984, 11.608, 7.630, 1.090, 0.046, 1587, 3129, 49, 66, 68, 72, 65, 47.853, 33.005, 52.778, 11.000
17:50:54.370, 243.003, 13.622, 9.608, 1.274, 0.064, 1796, 3096, 97, 66, 69, 73, 65, 49.007, 36.139, 53.311, 22.000
17:50:55.342, 243.975, 12.750, 8.300, 1.216, 0.052, 1644, 3079, 44, 66, 70, 73, 65, 43.240, 46.939, 42.007, 18.000
17:50:56.350, 244.983, 9.998, 5.990, 1.106, 0.064, 1802, 3003, 63, 67, 70, 73, 65, 44.362, 25.248, 50.744, 34.000
17:50:57.339, 245.972, 2.012, 0.672, 0.484, 0.042, 1329, 1470, 51, 66, 68, 70, 65, 19.444, 25.758, 17.340, 12.000
17:50:58.354, 246.987, 9.462, 5.978, 1.014, 0.044, 1592, 2878, 52, 63, 65, 68, 65, 28.642, 31.683, 27.632, 13.000
17:50:59.322, 247.955, 3.892, 2.730, 0.576, 0.052, 1735, 1404, 62, 64, 67, 70, 65, 25.194, 34.021, 22.241, 16.000
17:51:00.333, 248.966, 7.516, 4.688, 0.900, 0.064, 1591, 2606, 104, 65, 67, 69, 65, 33.086, 24.631, 35.914, 25.000
17:51:01.340, 249.973, 9.260, 4.974, 1.282, 0.034, 1352, 3081, 54, 65, 67, 69, 65, 31.756, 20.500, 35.489, 14.000
17:51:02.341, 250.974, 1.810, 0.774, 0.398, 0.046, 1522, 1526, 53, 66, 68, 70, 65, 27.861, 25.000, 28.808, 44.000
17:51:03.353, 251.986, 6.978, 4.266, 0.838, 0.048, 1720, 2294, 52, 63, 65, 67, 64, 27.261, 37.931, 23.675, 14.000
17:51:04.332, 252.965, 0.872, 0.466, 0.390, 0.044, 1709, 1071, 53, 64, 66, 69, 64, 21.501, 30.612, 18.475, 13.000
17:51:05.381, 254.014, 8.120, 4.746, 1.062, 0.082, 1544, 3008, 106, 63, 65, 67, 64, 29.376, 28.095, 29.808, 22.000
17:51:06.341, 254.974, 2.684, 1.472, 0.520, 0.034, 1296, 2041, 55, 64, 67, 70, 64, 25.097, 24.479, 25.299, 22.000
17:51:07.362, 255.995, 4.092, 1.918, 0.680, 0.032, 1308, 2298, 51, 64, 66, 68, 64, 28.218, 22.660, 30.083, 21.000
17:51:08.351, 256.984, 2.012, 1.072, 0.478, 0.026, 1334, 1203, 51, 63, 65, 67, 64, 17.003, 27.638, 13.445, 14.000
17:51:09.326, 257.959, 7.784, 4.748, 0.898, 0.032, 1305, 3091, 49, 62, 64, 67, 64, 28.809, 37.949, 25.768, 14.000
17:51:10.320, 258.953, 1.006, 0.554, 0.340, 0.030, 1326, 868, 58, 62, 65, 69, 64, 16.709, 30.151, 12.228, 18.000
17:51:11.374, 260.007, 7.180, 3.410, 1.200, 0.042, 1137, 3206, 84, 63, 65, 67, 63, 30.760, 20.755, 34.127, 23.000
17:51:12.340, 260.973, 7.582, 4.660, 0.888, 0.054, 1466, 2790, 102, 63, 65, 68, 63, 31.551, 20.526, 35.182, 21.000
17:51:13.341, 261.974, 10.870, 6.952, 1.178, 0.176, 1770, 3155, 148, 63, 66, 68, 64, 39.061, 28.571, 42.574, 41.000
17:51:14.340, 262.973, 1.206, 0.544, 0.356, 0.028, 1337, 1541, 54, 64, 67, 70, 64, 24.623, 23.618, 24.958, 17.000
17:51:15.341, 263.974, 5.502, 3.272, 0.680, 0.024, 1346, 1996, 51, 62, 64, 65, 63, 22.500, 31.500, 19.500, 13.000
17:51:16.322, 264.955, 7.918, 3.886, 1.212, 0.076, 1460, 3010, 80, 62, 64, 67, 63, 27.376, 19.797, 29.899, 21.000
17:51:17.344, 265.977, 7.716, 4.184, 0.968, 0.058, 1596, 2909, 114, 63, 65, 67, 63, 31.618, 26.108, 33.442, 25.000
17:51:18.324, 266.957, 11.810, 7.666, 1.262, 0.106, 1802, 3136, 105, 62, 64, 68, 63, 32.994, 21.827, 36.735, 34.000
17:51:19.331, 267.964, 1.542, 0.650, 0.390, 0.026, 1317, 1678, 51, 64, 66, 70, 63, 25.654, 21.393, 27.076, 17.000
17:51:20.342, 268.975, 3.892, 2.658, 0.566, 0.024, 1353, 1601, 51, 61, 63, 65, 63, 21.508, 33.663, 17.463, 14.000
17:51:21.331, 269.964, 0.468, 0.276, 0.304, 0.022, 1251, 854, 52, 62, 64, 66, 62, 19.108, 24.242, 17.376, 13.000
17:51:22.405, 271.038, 7.784, 5.036, 0.908, 0.038, 1888, 3167, 63, 62, 64, 66, 62, 42.002, 25.116, 47.554, 24.000
17:51:23.331, 271.964, 7.246, 4.090, 1.014, 0.036, 1817, 3177, 65, 62, 65, 68, 63, 24.966, 10.811, 29.710, 19.000
17:51:24.331, 272.964, 7.314, 3.684, 1.036, 0.030, 1572, 3193, 62, 62, 64, 67, 62, 25.187, 11.500, 29.734, 19.000
17:51:25.327, 273.960, 7.314, 3.552, 1.114, 0.058, 1696, 3196, 62, 62, 64, 67, 62, 25.282, 11.500, 29.883, 14.000
17:51:26.326, 274.959, 9.192, 5.294, 1.152, 0.040, 1746, 3171, 62, 61, 64, 67, 62, 28.697, 10.553, 34.725, 14.000
17:51:27.334, 275.967, 6.710, 3.382, 1.114, 0.024, 1496, 3194, 54, 62, 64, 67, 62, 24.284, 10.945, 28.738, 13.000
17:51:28.343, 276.976, 6.710, 3.450, 1.110, 0.024, 1213, 3198, 63, 61, 64, 67, 62, 24.659, 10.396, 29.421, 14.000
17:51:29.335, 277.967, 6.912, 3.392, 1.124, 0.024, 1211, 3201, 54, 61, 64, 66, 62, 24.716, 12.563, 28.788, 14.000
17:51:30.327, 278.960, 7.448, 3.640, 1.112, 0.024, 1220, 3190, 55, 61, 64, 66, 62, 25.596, 13.065, 29.766, 14.000
17:51:31.332, 279.964, 9.596, 5.742, 1.164, 0.026, 1395, 3165, 55, 62, 64, 67, 62, 32.085, 15.000, 37.770, 13.000
17:51:32.330, 280.963, 6.844, 3.252, 1.146, 0.026, 1106, 3198, 55, 62, 65, 67, 62, 24.937, 12.000, 29.264, 14.000
17:51:33.327, 281.960, 6.978, 3.378, 1.146, 0.028, 1202, 3200, 73, 61, 64, 66, 62, 24.561, 11.055, 29.048, 14.000
17:51:34.329, 282.962, 7.112, 3.484, 1.178, 0.072, 1730, 3163, 73, 61, 64, 66, 62, 26.866, 13.930, 31.177, 18.000
17:51:35.340, 283.973, 9.192, 4.726, 1.198, 0.048, 1854, 3170, 66, 62, 64, 67, 62, 34.077, 13.366, 40.992, 15.000
17:51:36.331, 284.964, 7.046, 3.402, 1.156, 0.028, 1463, 3198, 66, 61, 64, 67, 62, 25.377, 11.055, 30.151, 13.000
17:51:37.344, 285.977, 7.380, 3.596, 1.166, 0.048, 1294, 3196, 71, 61, 63, 66, 62, 26.146, 12.935, 30.528, 16.000
17:51:38.331, 286.964, 7.984, 4.046, 1.182, 0.038, 1453, 3174, 60, 61, 64, 66, 62, 28.861, 12.121, 34.459, 19.000
17:51:39.330, 287.963, 7.046, 3.690, 1.156, 0.026, 1392, 3189, 69, 62, 64, 67, 62, 27.591, 14.428, 32.000, 14.000
17:51:40.321, 288.954, 11.878, 7.880, 1.186, 0.010, 1474, 3142, 9, 61, 64, 66, 62, 34.717, 13.636, 41.709, 11.000
17:51:41.340, 289.973, 10.870, 6.454, 1.236, 0.000, 1419, 3204, 0, 64, 66, 69, 62, 40.836, 11.275, 50.739, 5.000
17:51:42.339, 290.972, 9.528, 5.310, 1.270, 0.000, 1190, 3118, 0, 62, 65, 69, 62, 37.157, 7.500, 47.010, 5.000
17:51:43.341, 291.974, 15.836, 10.630, 1.396, 0.036, 1765, 3086, 12, 62, 65, 68, 62, 49.248, 12.563, 61.436, 15.000
17:51:44.376, 293.009, 11.744, 7.254, 1.312, 0.002, 1337, 3193, 5, 65, 67, 70, 62, 53.809, 20.290, 65.000, 11.000
17:51:45.356, 293.989, 9.662, 5.348, 1.234, 0.002, 1291, 3135, 9, 64, 67, 69, 62, 46.360, 21.649, 54.499, 13.000
17:51:46.357, 294.990, 9.328, 5.246, 1.128, 0.038, 1284, 3173, 68, 62, 65, 67, 62, 26.933, 10.345, 32.554, 34.000
17:51:47.331, 295.964, 9.192, 5.282, 1.182, 0.040, 1372, 3180, 14, 62, 64, 68, 62, 31.105, 20.725, 34.530, 14.000
17:51:48.343, 296.976, 5.100, 2.384, 0.746, 0.010, 1135, 2616, 8, 62, 65, 68, 62, 28.465, 12.376, 33.828, 18.000
17:51:49.334, 297.967, 10.266, 6.880, 0.936, 0.000, 1403, 3089, 0, 61, 63, 66, 62, 27.068, 12.500, 31.940, 7.000
17:51:50.341, 298.974, 13.488, 9.334, 1.226, 0.008, 1595, 3171, 12, 63, 65, 68, 62, 41.771, 10.500, 52.159, 20.000
17:51:51.331, 299.964, 17.648, 12.858, 1.472, 0.022, 1987, 3073, 14, 63, 66, 70, 62, 56.533, 21.106, 68.342, 3.000
17:51:52.390, 301.023, 13.890, 8.826, 1.450, 0.052, 1794, 3147, 28, 65, 69, 72, 63, 63.550, 27.358, 75.671, 24.000
17:51:53.337, 301.970, 8.320, 4.662, 1.142, 0.022, 1308, 3166, 19, 64, 67, 69, 63, 29.178, 10.106, 35.512, 11.000
17:51:54.326, 302.959, 1.408, 0.684, 0.274, 0.000, 1102, 1523, 0, 62, 65, 68, 62, 20.377, 13.636, 22.613, 5.000
17:51:55.359, 303.992, 8.858, 5.788, 0.952, 0.040, 1362, 3141, 24, 62, 63, 65, 62, 32.403, 14.423, 38.474, 9.000
17:51:56.354, 304.987, 15.366, 10.386, 1.360, 0.044, 1795, 3126, 41, 63, 66, 70, 62, 56.195, 18.593, 68.667, 22.000
17:51:57.327, 305.960, 10.334, 5.650, 1.326, 0.006, 1221, 3174, 7, 64, 67, 70, 63, 37.580, 7.772, 47.432, 8.000
17:51:58.370, 307.003, 12.012, 6.974, 1.316, 0.004, 1334, 3174, 7, 64, 66, 69, 63, 50.301, 17.703, 61.254, 11.000
17:51:59.334, 307.967, 10.200, 5.830, 1.262, 0.088, 1470, 3146, 52, 64, 66, 69, 63, 36.140, 12.953, 43.869, 25.000
17:52:00.329, 308.962, 6.374, 3.480, 0.900, 0.038, 1394, 2632, 64, 63, 65, 67, 63, 23.684, 15.075, 26.544, 15.000
17:52:01.337, 309.969, 5.166, 2.562, 0.704, 0.050, 1522, 2587, 107, 62, 64, 67, 62, 27.667, 15.347, 31.788, 23.000
17:52:02.339, 310.972, 7.716, 5.484, 0.696, 0.008, 1436, 2142, 7, 62, 63, 67, 62, 24.564, 19.000, 26.412, 6.000
17:52:03.337, 311.970, 11.608, 7.308, 1.138, 0.012, 1460, 3207, 18, 62, 64, 67, 62, 33.752, 7.035, 42.642, 20.000
17:52:04.346, 312.979, 9.998, 6.368, 1.174, 0.022, 1352, 3116, 6, 64, 67, 70, 62, 46.106, 14.706, 56.694, 11.000
17:52:05.346, 313.979, 10.334, 5.678, 1.348, 0.016, 1274, 3126, 17, 63, 66, 69, 63, 39.152, 10.553, 48.590, 10.000
17:52:06.339, 314.972, 11.474, 6.828, 1.332, 0.018, 1514, 3120, 8, 63, 65, 68, 63, 44.106, 17.766, 52.872, 19.000
17:52:07.346, 315.979, 2.080, 1.042, 0.350, 0.008, 1089, 1974, 14, 64, 66, 68, 63, 25.802, 12.808, 30.148, 24.000
17:52:08.343, 316.976, 8.858, 6.216, 0.764, 0.008, 1434, 2913, 10, 62, 63, 65, 62, 30.451, 13.065, 36.227, 2.000
17:52:09.345, 317.978, 14.762, 10.370, 1.234, 0.056, 1911, 3138, 48, 63, 65, 68, 62, 45.387, 13.500, 55.980, 11.000
17:52:10.339, 318.972, 7.046, 3.964, 1.008, 0.002, 1289, 3171, 3, 63, 66, 70, 62, 24.495, 7.538, 30.185, 10.000
17:52:11.341, 319.974, 10.536, 6.256, 1.114, 0.014, 1401, 3130, 8, 62, 65, 68, 62, 38.173, 12.060, 46.833, 15.000
17:52:12.326, 320.959, 7.516, 3.824, 1.104, 0.052, 1262, 3185, 33, 62, 65, 68, 62, 25.000, 9.045, 30.354, 10.000
17:52:13.346, 321.979, 9.796, 5.642, 1.210, 0.032, 1447, 3163, 48, 62, 64, 67, 62, 32.885, 13.659, 39.315, 16.000
17:52:14.340, 322.973, 2.616, 1.214, 0.424, 0.006, 1140, 2118, 14, 63, 65, 68, 62, 24.905, 12.121, 29.174, 6.000
17:52:15.332, 323.965, 4.562, 3.324, 0.532, 0.006, 1306, 1741, 5, 61, 63, 65, 62, 21.026, 16.583, 22.500, 2.000
17:52:16.349, 324.982, 12.548, 8.030, 1.238, 0.014, 1519, 3136, 19, 61, 63, 65, 62, 35.600, 13.300, 43.069, 12.000
17:52:17.337, 325.970, 6.912, 3.498, 1.116, 0.002, 1170, 3129, 4, 63, 66, 69, 62, 33.417, 17.172, 38.824, 23.000
17:52:18.331, 326.964, 8.522, 5.760, 0.880, 0.050, 1472, 2810, 37, 61, 64, 67, 62, 32.832, 11.616, 39.833, 10.000
17:52:19.354, 327.987, 7.448, 3.474, 1.170, 0.002, 1187, 3200, 17, 63, 65, 68, 62, 26.225, 8.780, 32.079, 15.000
17:52:20.327, 328.960, 8.656, 4.804, 1.082, 0.056, 1374, 3174, 29, 61, 64, 66, 61, 26.444, 9.278, 32.137, 6.000
17:52:21.337, 329.970, 1.476, 0.846, 0.334, 0.000, 1100, 1686, 0, 62, 65, 68, 62, 22.733, 16.256, 24.917, 8.000
17:52:22.372, 331.005, 8.588, 5.796, 0.962, 0.014, 1319, 3150, 37, 62, 63, 66, 61, 32.890, 14.563, 38.969, 4.000
17:52:23.334, 331.967, 7.246, 4.016, 0.992, 0.002, 1194, 3170, 3, 63, 65, 68, 62, 31.606, 9.375, 38.966, 29.000
17:52:24.332, 332.965, 10.266, 5.948, 1.246, 0.058, 1663, 3086, 60, 61, 64, 68, 61, 40.852, 41.500, 40.635, 19.000
17:52:25.337, 333.970, 4.428, 2.504, 0.612, 0.014, 1182, 2426, 17, 62, 65, 68, 62, 26.617, 13.930, 30.846, 8.000
17:52:26.327, 334.960, 2.482, 1.578, 0.360, 0.026, 1240, 1420, 11, 61, 63, 67, 62, 16.308, 16.667, 16.189, 26.000
17:52:27.347, 335.980, 12.078, 7.892, 1.160, 0.036, 1574, 3196, 17, 62, 63, 66, 61, 38.217, 8.824, 47.967, 5.000
17:52:28.340, 336.973, 13.086, 9.128, 1.200, 0.000, 1675, 3082, 0, 63, 66, 69, 62, 55.485, 22.613, 66.498, 18.000
17:52:29.341, 337.974, 17.112, 11.610, 1.440, 0.020, 1909, 3098, 57, 64, 66, 69, 62, 55.362, 18.500, 67.608, 11.000
17:52:30.346, 338.979, 7.984, 4.456, 1.164, 0.048, 1296, 2854, 33, 64, 67, 70, 62, 32.500, 16.000, 38.000, 31.000
17:52:31.327, 339.960, 1.810, 0.994, 0.364, 0.006, 1111, 2000, 108, 62, 64, 67, 62, 21.783, 10.660, 25.510, 15.000
17:52:32.352, 340.985, 1.274, 0.576, 0.332, 0.006, 1201, 1154, 8, 60, 62, 65, 61, 15.545, 21.569, 13.540, 2.000
17:52:33.360, 341.993, 8.588, 5.546, 0.926, 0.008, 1322, 3153, 15, 61, 62, 65, 61, 31.158, 11.330, 37.767, 5.000
17:52:34.341, 342.974, 14.898, 9.850, 1.348, 0.004, 1624, 3154, 7, 62, 65, 68, 62, 51.654, 17.857, 62.881, 14.000
17:52:35.340, 343.973, 14.494, 9.866, 1.350, 0.100, 1917, 3139, 78, 64, 66, 69, 62, 53.509, 22.000, 64.047, 23.000
